"REF_DATE","GEO","DGUID","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1984-05","Quebec","","Units","300","thousands","3","v730396","6","34.5","","","","1"
"1984-05","Ontario","","Units","300","thousands","3","v730397","7","44.1","","","","1"
"1984-05","Manitoba","","Units","300","thousands","3","v730398","8","4.2","","","","1"
"1984-05","Saskatchewan","","Units","300","thousands","3","v730399","9","3.9","","","","1"
"1984-05","Alberta","","Units","300","thousands","3","v730400","10","8.1","","","","1"
"1984-05","British Columbia","","Units","300","thousands","3","v730392","11","21.7","","","","1"
"1984-06","Canada","","Units","300","thousands","3","v730390","1","134.5","","","","1"
"1984-06","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","2.3","","","","1"
"1984-06","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.7","","","","1"
"1984-06","Nova Scotia","","Units","300","thousands","3","v730394","4","4.7","","","","1"
"1984-06","New Brunswick","","Units","300","thousands","3","v730395","5","3.5","","","","1"
"1984-06","Quebec","","Units","300","thousands","3","v730396","6","40.6","","","","1"
"1984-06","Ontario","","Units","300","thousands","3","v730397","7","49.0","","","","1"
"1984-06","Manitoba","","Units","300","thousands","3","v730398","8","5.9","","","","1"
"1984-06","Saskatchewan","","Units","300","thousands","3","v730399","9","4.2","","","","1"
"1984-06","Alberta","","Units","300","thousands","3","v730400","10","7.2","","","","1"
"1984-06","British Columbia","","Units","300","thousands","3","v730392","11","16.4","","","","1"
"1984-07","Canada","","Units","300","thousands","3","v730390","1","130.6","","","","1"
"1984-07","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","1.8","","","","1"
"1984-07","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.4","","","","1"
"1984-07","Nova Scotia","","Units","300","thousands","3","v730394","4","5.5","","","","1"
"1984-07","New Brunswick","","Units","300","thousands","3","v730395","5","2.5","","","","1"
"1984-07","Quebec","","Units","300","thousands","3","v730396","6","38.7","","","","1"
"1984-07","Ontario","","Units","300","thousands","3","v730397","7","48.6","","","","1"
"1984-07","Manitoba","","Units","300","thousands","3","v730398","8","5.6","","","","1"
"1984-07","Saskatchewan","","Units","300","thousands","3","v730399","9","3.1","","","","1"
"1984-07","Alberta","","Units","300","thousands","3","v730400","10","7.1","","","","1"
"1984-07","British Columbia","","Units","300","thousands","3","v730392","11","17.3","","","","1"
"1984-08","Canada","","Units","300","thousands","3","v730390","1","151.3","","","","1"
"1984-08","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","1.8","","","","1"
"1984-08","Prince Edward Island","","Units","300","thousands","3","v730393","3","1.3","","","","1"
"1984-08","Nova Scotia","","Units","300","thousands","3","v730394","4","4.2","","","","1"
"1984-08","New Brunswick","","Units","300","thousands","3","v730395","5","2.9","","","","1"
"1984-08","Quebec","","Units","300","thousands","3","v730396","6","50.2","","","","1"
"1984-08","Ontario","","Units","300","thousands","3","v730397","7","55.1","","","","1"
"1984-08","Manitoba","","Units","300","thousands","3","v730398","8","5.7","","","","1"
"1984-08","Saskatchewan","","Units","300","thousands","3","v730399","9","4.7","","","","1"
"1984-08","Alberta","","Units","300","thousands","3","v730400","10","7.2","","","","1"
"1984-08","British Columbia","","Units","300","thousands","3","v730392","11","18.2","","","","1"
"1984-09","Canada","","Units","300","thousands","3","v730390","1","137.6","","","","1"
"1984-09","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","2.0","","","","1"
"1984-09","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.7","","","","1"
"1984-09","Nova Scotia","","Units","300","thousands","3","v730394","4","5.2","","","","1"
"1984-09","New Brunswick","","Units","300","thousands","3","v730395","5","2.5","","","","1"
"1984-09","Quebec","","Units","300","thousands","3","v730396","6","40.7","","","","1"
"1984-09","Ontario","","Units","300","thousands","3","v730397","7","44.7","","","","1"
"1984-09","Manitoba","","Units","300","thousands","3","v730398","8","12.6","","","","1"
"1984-09","Saskatchewan","","Units","300","thousands","3","v730399","9","5.6","","","","1"
"1984-09","Alberta","","Units","300","thousands","3","v730400","10","5.9","","","","1"
"1984-09","British Columbia","","Units","300","thousands","3","v730392","11","17.7","","","","1"
"1984-10","Canada","","Units","300","thousands","3","v730390","1","123.2","","","","1"
"1984-10","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","2.1","","","","1"
"1984-10","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.7","","","","1"
"1984-10","Nova Scotia","","Units","300","thousands","3","v730394","4","4.7","","","","1"
"1984-10","New Brunswick","","Units","300","thousands","3","v730395","5","4.3","","","","1"
"1984-10","Quebec","","Units","300","thousands","3","v730396","6","38.4","","","","1"
"1984-10","Ontario","","Units","300","thousands","3","v730397","7","45.6","","","","1"
"1984-10","Manitoba","","Units","300","thousands","3","v730398","8","6.4","","","","1"
"1984-10","Saskatchewan","","Units","300","thousands","3","v730399","9","3.4","","","","1"
"1984-10","Alberta","","Units","300","thousands","3","v730400","10","6.8","","","","1"
"1984-10","British Columbia","","Units","300","thousands","3","v730392","11","10.8","","","","1"
"1984-11","Canada","","Units","300","thousands","3","v730390","1","118.3","","","","1"
"1984-11","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","2.1","","","","1"
"1984-11","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.4","","","","1"
"1984-11","Nova Scotia","","Units","300","thousands","3","v730394","4","6.6","","","","1"
"1984-11","New Brunswick","","Units","300","thousands","3","v730395","5","3.6","","","","1"
"1984-11","Quebec","","Units","300","thousands","3","v730396","6","37.4","","","","1"
"1984-11","Ontario","","Units","300","thousands","3","v730397","7","43.1","","","","1"
"1984-11","Manitoba","","Units","300","thousands","3","v730398","8","3.5","","","","1"
"1984-11","Saskatchewan","","Units","300","thousands","3","v730399","9","4.5","","","","1"
"1984-11","Alberta","","Units","300","thousands","3","v730400","10","5.5","","","","1"
"1984-11","British Columbia","","Units","300","thousands","3","v730392","11","11.6","","","","1"
"1984-12","Canada","","Units","300","thousands","3","v730390","1","129.9","","","","1"
"1984-12","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","2.1","","","","1"
"1984-12","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.6","","","","1"
"1984-12","Nova Scotia","","Units","300","thousands","3","v730394","4","6.7","","","","1"
"1984-12","New Brunswick","","Units","300","thousands","3","v730395","5","2.9","","","","1"
"1984-12","Quebec","","Units","300","thousands","3","v730396","6","39.2","","","","1"
"1984-12","Ontario","","Units","300","thousands","3","v730397","7","47.8","","","","1"
"1984-12","Manitoba","","Units","300","thousands","3","v730398","8","5.5","","","","1"
"1984-12","Saskatchewan","","Units","300","thousands","3","v730399","9","4.2","","","","1"
"1984-12","Alberta","","Units","300","thousands","3","v730400","10","6.9","","","","1"
"1984-12","British Columbia","","Units","300","thousands","3","v730392","11","14.0","","","","1"
"1985-01","Canada","","Units","300","thousands","3","v730390","1","136.1","","","","1"
"1985-01","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","1.1","","","","1"
"1985-01","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.2","","","","1"
"1985-01","Nova Scotia","","Units","300","thousands","3","v730394","4","9.9","","","","1"
"1985-01","New Brunswick","","Units","300","thousands","3","v730395","5","2.8","","","","1"
"1985-01","Quebec","","Units","300","thousands","3","v730396","6","48.5","","","","1"
"1985-01","Ontario","","Units","300","thousands","3","v730397","7","40.6","","","","1"
"1985-01","Manitoba","","Units","300","thousands","3","v730398","8","7.5","","","","1"
"1985-01","Saskatchewan","","Units","300","thousands","3","v730399","9","3.9","","","","1"
"1985-01","Alberta","","Units","300","thousands","3","v730400","10","5.4","","","","1"
"1985-01","British Columbia","","Units","300","thousands","3","v730392","11","16.2","","","","1"
"1985-02","Canada","","Units","300","thousands","3","v730390","1","140.2","","","","1"
"1985-02","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","1.1","","","","1"
"1985-02","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.3","","","","1"
"1985-02","Nova Scotia","","Units","300","thousands","3","v730394","4","9.7","","","","1"
"1985-02","New Brunswick","","Units","300","thousands","3","v730395","5","3.5","","","","1"
"1985-02","Quebec","","Units","300","thousands","3","v730396","6","62.9","","","","1"
"1985-02","Ontario","","Units","300","thousands","3","v730397","7","33.8","","","","1"
"1985-02","Manitoba","","Units","300","thousands","3","v730398","8","1.9","","","","1"
"1985-02","Saskatchewan","","Units","300","thousands","3","v730399","9","2.7","","","","1"
"1985-02","Alberta","","Units","300","thousands","3","v730400","10","5.1","","","","1"
"1985-02","British Columbia","","Units","300","thousands","3","v730392","11","19.2","","","","1"
"1985-03","Canada","","Units","300","thousands","3","v730390","1","139.0","","","","1"
"1985-03","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","1.9","","","","1"
"1985-03","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.3","","","","1"
"1985-03","Nova Scotia","","Units","300","thousands","3","v730394","4","8.8","","","","1"
"1985-03","New Brunswick","","Units","300","thousands","3","v730395","5","2.1","","","","1"
"1985-03","Quebec","","Units","300","thousands","3","v730396","6","45.3","","","","1"
"1985-03","Ontario","","Units","300","thousands","3","v730397","7","51.7","","","","1"
"1985-03","Manitoba","","Units","300","thousands","3","v730398","8","3.2","","","","1"
"1985-03","Saskatchewan","","Units","300","thousands","3","v730399","9","5.3","","","","1"
"1985-03","Alberta","","Units","300","thousands","3","v730400","10","4.2","","","","1"
"1985-03","British Columbia","","Units","300","thousands","3","v730392","11","16.2","","","","1"
"1985-04","Canada","","Units","300","thousands","3","v730390","1","155.5","","","","1"
"1985-04","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","2.4","","","","1"
"1985-04","Prince Edward Island","","Units","300","thousands","3","v730393","3","1.0","","","","1"
"1985-04","Nova Scotia","","Units","300","thousands","3","v730394","4","5.8","","","","1"
"1985-04","New Brunswick","","Units","300","thousands","3","v730395","5","3.7","","","","1"
"1985-04","Quebec","","Units","300","thousands","3","v730396","6","40.6","","","","1"
"1985-04","Ontario","","Units","300","thousands","3","v730397","7","64.4","","","","1"
"1985-04","Manitoba","","Units","300","thousands","3","v730398","8","9.3","","","","1"
"1985-04","Saskatchewan","","Units","300","thousands","3","v730399","9","4.6","","","","1"
"1985-04","Alberta","","Units","300","thousands","3","v730400","10","4.8","","","","1"
"1985-04","British Columbia","","Units","300","thousands","3","v730392","11","18.9","","","","1"
"1985-05","Canada","","Units","300","thousands","3","v730390","1","157.3","","","","1"
"1985-05","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","2.0","","","","1"
"1985-05","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.9","","","","1"
"1985-05","Nova Scotia","","Units","300","thousands","3","v730394","4","6.3","","","","1"
"1985-05","New Brunswick","","Units","300","thousands","3","v730395","5","4.3","","","","1"
"1985-05","Quebec","","Units","300","thousands","3","v730396","6","38.6","","","","1"
"1985-05","Ontario","","Units","300","thousands","3","v730397","7","71.1","","","","1"
"1985-05","Manitoba","","Units","300","thousands","3","v730398","8","6.1","","","","1"
"1985-05","Saskatchewan","","Units","300","thousands","3","v730399","9","7.6","","","","1"
"1985-05","Alberta","","Units","300","thousands","3","v730400","10","6.6","","","","1"
"1985-05","British Columbia","","Units","300","thousands","3","v730392","11","13.8","","","","1"
"1985-06","Canada","","Units","300","thousands","3","v730390","1","154.4","","","","1"
"1985-06","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","2.6","","","","1"
"1985-06","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.6","","","","1"
"1985-06","Nova Scotia","","Units","300","thousands","3","v730394","4","7.2","","","","1"
"1985-06","New Brunswick","","Units","300","thousands","3","v730395","5","3.0","","","","1"
"1985-06","Quebec","","Units","300","thousands","3","v730396","6","41.8","","","","1"
"1985-06","Ontario","","Units","300","thousands","3","v730397","7","66.1","","","","1"
"1985-06","Manitoba","","Units","300","thousands","3","v730398","8","7.4","","","","1"
"1985-06","Saskatchewan","","Units","300","thousands","3","v730399","9","3.0","","","","1"
"1985-06","Alberta","","Units","300","thousands","3","v730400","10","6.7","","","","1"
"1985-06","British Columbia","","Units","300","thousands","3","v730392","11","16.0","","","","1"
"1985-07","Canada","","Units","300","thousands","3","v730390","1","167.5","","","","1"
"1985-07","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","2.9","","","","1"
"1985-07","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.8","","","","1"
